MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
8196,57346,202,0.17921951413154602
8196,57346,201,0.17901603877544403
8196,57346,164,0.1856534481048584
8196,57346,208,0.18496477603912354
554,52000,520,0.18684181571006775
8188,57348,424,0.2193208485841751
7283,57063,40,0.2189163863658905
8188,57348,425,0.21886636316776276
7283,57063,27,0.2207634150981903
8188,57348,392,0.21977366507053375
8188,57348,386,0.2198304980993271
554,52000,56,0.19952364265918732
7290,57073,870,0.20323342084884644
7285,56991,86,0.19667783379554749
7286,57096,430,0.20342731475830078
7290,57073,867,0.19960162043571472
7290,57073,866,0.20204772055149078
7285,56991,46,0.20138229429721832
554,52000,10,0.20335330069065094
7286,57096,146,0.1989317238330841
7286,57096,143,0.1970638930797577
7286,57096,111,0.19869275391101837
8190,57448,318,0.19617460668087006
8190,57448,276,0.20326431095600128
8190,57448,277,0.2074095606803894
8190,57448,272,0.2004670798778534
8190,57448,278,0.20394515991210938
558,52317,608,0.20341330766677856
8190,57448,317,0.19800277054309845
946,52407,446,0.23020367324352264
8186,57452,507,0.22651448845863342
8186,57452,531,0.23745790123939514
8187,57423,946,0.23838986456394196
8187,57423,948,0.22658205032348633
7086,56658,319,0.23276716470718384
8187,57423,945,0.22969752550125122
8187,57423,950,0.23192071914672852
8187,57423,953,0.23657113313674927
8186,57452,513,0.23370300233364105
8186,57452,512,0.23600046336650848
8187,57423,958,0.23499591648578644
8187,57423,956,0.23572729527950287
946,52407,442,0.2303154319524765
7085,56625,336,0.2341405153274536
8187,57423,520,0.22971101105213165
8191,57390,999,0.2343566119670868
8187,57423,524,0.22658242285251617
8187,57423,518,0.22808445990085602
8191,57390,18,0.22661620378494263
8187,57423,525,0.23075519502162933
8187,57423,522,0.22699768841266632
8191,57390,37,0.2232278287410736
8187,57423,546,0.233256533741951
558,52317,108,0.23460571467876434
8191,57390,998,0.23056745529174805
8186,57452,304,0.18847399950027466
8186,57452,333,0.1904429793357849
8186,57452,306,0.18590521812438965
7640,57311,228,0.2562991976737976
7640,57311,227,0.2545870542526245
7640,57311,182,0.2586764097213745
5952,56453,839,0.2615762948989868
7640,57311,222,0.2548877000808716
7640,57311,220,0.2592596411705017
7640,57311,223,0.25933799147605896
7640,57311,224,0.2611919641494751
7640,57311,226,0.25362491607666016
7639,57297,203,0.24291066825389862
7639,57297,180,0.24158619344234467
7639,57297,208,0.2437085211277008
7639,57297,162,0.24556849896907806
7639,57297,170,0.24137170612812042
7639,57297,164,0.24032481014728546
5958,56213,206,0.27384406328201294
7643,57302,695,0.2754068374633789
7643,57302,682,0.27577731013298035
5958,56213,208,0.27511167526245117
5950,56211,546,0.27709901332855225
7580,56955,762,0.26046040654182434
7580,56955,766,0.2556877136230469
7580,56955,808,0.2523077130317688
7580,56955,761,0.2535981237888336
7643,57302,112,0.21891812980175018
7643,57302,102,0.21870656311511993
7643,57302,111,0.219581738114357
5950,56211,360,0.21993407607078552
7643,57302,106,0.21867920458316803
7578,56956,627,0.27525123953819275
7579,56954,48,0.27450600266456604
7578,56956,626,0.27529019117355347
7579,56954,46,0.27330151200294495
7579,56954,49,0.27840760350227356
7578,56956,625,0.27893155813217163
7579,56954,52,0.2779010832309723
7578,56956,631,0.2784320116043091
7579,56954,42,0.27758651971817017
7579,56954,44,0.2748836576938629
7578,56956,959,0.15784920752048492
7577,56944,698,0.20833058655261993
5024,55854,685,0.2070574313402176
7582,56960,365,0.20963887870311737
5024,55854,648,0.21172861754894257
7582,56960,366,0.21209141612052917
7577,56944,687,0.20965851843357086
7577,56944,697,0.21094059944152832
7587,57297,512,0.25804728269577026
7653,57306,130,0.26047277450561523
7587,57297,516,0.259613037109375
7587,57297,511,0.2576902210712433
7653,57306,126,0.2568695545196533
7587,57297,506,0.2576991617679596
7587,57297,502,0.25412318110466003
7653,57306,163,0.257577121257782
7586,57186,260,0.17599442601203918
7586,57186,258,0.17477631568908691
7586,57186,284,0.1725136637687683
7586,57186,322,0.17353413999080658
7586,57186,282,0.177245631814003
7613,56988,655,0.27600711584091187
6308,56215,856,0.2700427770614624
7613,56988,652,0.2700875401496887
7613,56988,659,0.27844294905662537
7613,56988,656,0.28025519847869873
7613,56988,654,0.2802124321460724
7614,57307,415,0.2872210741043091
7614,57307,409,0.28778618574142456
7614,57307,413,0.2880306541919708
6121,56187,694,0.29221609234809875
7612,56972,574,0.2976401448249817
6121,56187,698,0.2925459146499634
7609,56959,36,0.2974168658256531
6121,56187,699,0.2890123426914215
7609,56959,34,0.30088725686073303
7612,56972,538,0.2895793616771698
6121,56187,732,0.29123035073280334
7612,56972,562,0.30097508430480957
7609,56959,20,0.29580989480018616
7609,56959,16,0.2901894748210907
6121,56187,736,0.2985314428806305
7612,56972,573,0.29264649748802185
6121,56187,726,0.29277485609054565
7670,57328,723,0.25081852078437805
7670,57328,694,0.2501516342163086
6114,56209,966,0.2943446934223175
