MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
989,52468,166,0.11744848638772964
4194,55450,418,0.137140154838562
9180,57693,388,0.13672441244125366
9144,57666,776,0.14764288067817688
371,52078,596,0.14803734421730042
8064,58255,622,0.13286612927913666
9148,58039,415,0.0922141894698143
9148,58039,413,0.09014319628477097
9148,58039,372,0.08935441821813583
9148,58039,373,0.0886111631989479
9148,58039,421,0.08955919742584229
9148,58039,380,0.09158147126436234
4379,55881,876,0.09255825728178024
9148,58039,379,0.09109277278184891
8067,58253,896,0.13604894280433655
379,51789,68,0.10982035100460052
676,52178,67,0.10923470556735992
379,51789,74,0.11027178168296814
1486,52993,128,0.09400247037410736
681,52199,46,0.09541364014148712
387,51791,482,0.08129032701253891
1091,52902,487,0.08167216926813126
1539,52943,494,0.08143690228462219
4296,55499,404,0.08212634921073914
685,52203,471,0.08243899047374725
7904,57358,283,0.08672359585762024
7912,57310,529,0.042858537286520004
7871,56902,164,0.04275789484381676
7912,57310,560,0.044218409806489944
7914,57331,721,0.07910164445638657
7914,57331,727,0.07867692410945892
7893,57286,596,0.0930597186088562
7893,57286,595,0.09498660266399384
7893,57286,594,0.09517724066972733
7049,56570,781,0.114836685359478
7845,56980,327,0.11378990858793259
7894,57339,922,0.11586371809244156
7049,56570,782,0.11573667079210281
7845,56980,322,0.11613495647907257
7049,56570,784,0.11276480555534363
7845,56980,324,0.11516083776950836
7892,57333,497,0.08624138683080673
7892,57333,479,0.0861760601401329
7050,56573,884,0.08645831048488617
7892,57333,477,0.08794531226158142
4346,56209,166,0.14065741002559662
7835,56986,415,0.13889016211032867
7892,57333,231,0.13553228974342346
7892,57333,227,0.13578163087368011
7891,57332,486,0.1372683346271515
7885,57336,93,0.13925008475780487
4390,55948,340,0.13838550448417664
4390,55948,460,0.13793762028217316
7832,56904,252,0.1410110592842102
7881,57282,529,0.1403152495622635
7881,57282,528,0.14143504202365875
4387,55534,786,0.14173303544521332
7883,57331,983,0.13919885456562042
7832,56904,245,0.13930144906044006
7880,57336,984,0.13785476982593536
7879,57359,570,0.13893510401248932
7053,56564,767,0.13727842271327972
7053,56564,512,0.14062170684337616
7880,57336,738,0.13930310308933258
7053,56564,530,0.14014127850532532
8065,58248,170,0.07968863844871521
7563,56810,247,0.07974795997142792
1869,53327,416,0.06865033507347107
1869,53327,362,0.06913606822490692
3679,55209,564,0.06827943027019501
3675,55183,616,0.11882691085338593
10654,58429,887,0.118222676217556
8303,57805,525,0.11851273477077484
8308,57417,839,0.09986791759729385
1869,53327,155,0.09843707829713821
8308,57417,833,0.09840210527181625
8307,57723,171,0.10123548656702042
440,51885,603,0.13914215564727783
440,51885,400,0.11771480739116669
7378,56715,594,0.11558208614587784
440,51885,383,0.11470011621713638
443,51873,335,0.13219007849693298
443,51873,298,0.1324465125799179
7318,56990,684,0.13370779156684875
443,51873,282,0.1333199143409729
443,51873,334,0.13416893780231476
444,51883,54,0.11426503211259842
7293,56741,474,0.11580181866884232
7302,57012,186,0.11512086540460587
445,51873,458,0.11453086137771606
444,51883,51,0.11578941345214844
7302,57012,183,0.11540777236223221
445,51873,606,0.09681615978479385
7303,57013,588,0.09806254506111145
553,51999,446,0.09868724644184113
7288,57039,48,0.09989245980978012
7288,57039,44,0.0988980084657669
5729,56598,438,0.09872069954872131
553,51999,443,0.09977798908948898
7288,57039,121,0.10102987289428711
553,51999,374,0.10145487636327744
552,51992,587,0.10141430795192719
1006,52708,380,0.13300442695617676
7282,56660,702,0.13269202411174774
873,52674,101,0.06240956857800484
874,52338,216,0.06109264865517616
6659,56607,636,0.06133243814110756
874,52338,204,0.0636553093791008
8174,57374,989,0.13814149796962738
1009,52644,441,0.13801789283752441
874,52338,373,0.13480700552463531
1008,52707,53,0.13439348340034485
1008,52707,41,0.13674195110797882
1007,52706,152,0.1325092911720276
8168,56992,463,0.1322893500328064
1007,52706,84,0.13340497016906738
7381,56717,628,0.13342000544071198
7382,56991,286,0.13341443240642548
873,52674,27,0.13162973523139954
874,52338,82,0.13170720636844635
961,52615,405,0.132974311709404
7386,56769,803,0.13299183547496796
6701,56367,866,0.1404523253440857
8162,56993,177,0.13926567137241364
8162,56993,178,0.1401785910129547
7387,57038,31,0.1413513571023941
7397,57129,749,0.11512543261051178
965,52438,571,0.1149292066693306
966,52642,65,0.03352656215429306
967,52636,233,0.0325983501970768
966,52642,75,0.033387068659067154
966,52642,63,0.03208422660827637
966,52642,116,0.0323210209608078
967,52636,308,0.031674761325120926
966,52642,111,0.03369729220867157
965,52438,84,0.11664105951786041
965,52438,97,0.11382050812244415
965,52438,89,0.11169612407684326
6686,56389,916,0.11050235480070114
965,52438,94,0.1124185100197792
880,52367,25,0.12990061938762665
6683,56416,571,0.13196302950382233
881,52368,230,0.12954987585544586
881,52368,226,0.13152839243412018
881,52368,223,0.13064830005168915
6683,56416,572,0.13115525245666504
883,52430,139,0.08603471517562866
8219,57429,166,0.0871366634964943
6676,56389,826,0.08721937239170074
883,52430,128,0.08677943050861359
883,52430,129,0.08690568059682846
8219,57429,121,0.08570855855941772
6672,56386,584,0.06543377041816711
6672,56386,600,0.0655759871006012
1449,53116,417,0.0649241954088211
1449,53116,419,0.06562137603759766
1449,53116,410,0.0656939372420311
1449,53116,402,0.06435204297304153
1449,53116,404,0.06403031200170517
6671,56388,962,0.1192396879196167
971,52644,172,0.11976148933172226
971,52644,166,0.11840599030256271
886,52381,523,0.05382010340690613
886,52381,531,0.05388673394918442
886,52381,527,0.05538785830140114
886,52381,530,0.055260613560676575
8222,57431,292,0.12349371612071991
1279,52736,572,0.1217261403799057
1279,52736,576,0.12150086462497711
1279,52736,565,0.1222088634967804
7410,57104,59,0.13946321606636047
6753,56399,346,0.1399655044078827
1281,52753,179,0.1404300034046173
7433,57166,442,0.14065082371234894
